Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-37-0000-2019-046,Civilian,CA0370000,male,white,,,21_25,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,neck_throat,FALSE,carotid_hold,TRUE,carotid_hold,FALSE,FALSE,"drug_impairment, alcohol_impairment",TRUE, ,FALSE,,,TRUE,active_resistance,none_of_these,FALSE,,,,,,
URSUS-37-0000-2019-046,Officer,CA0370000,male,white,,,56_60,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-046,Officer,CA0370000,female,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-046,Officer,CA0370000,male,hispanic,,,26_30,TRUE,injury,abrasion_laceration,treated_on_scene,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-071,Civilian,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,front_upper_chest,FALSE,electronic_device,TRUE,electronic_device,FALSE,FALSE,alcohol_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-071,Officer,CA0370000,male,white,,,31_35,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-071,Officer,CA0370000,female,hispanic,,,26_30,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-116,Civilian,CA0370000,male,hawaiian_islander,,other_pacific_islander,26_30,TRUE,serious_injury,"unconscious, concussion, abrasion_laceration",treated_at_facility_released,FALSE,"neck_throat, front_upper_chest, front_lower_abdomen, arms_hands, front_legs",FALSE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device, k_9_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device, k_9_contact",FALSE,FALSE,drug_impairment,TRUE,148(A) OBSTRUCT PUBLIC OFFICER,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-116,Officer,CA0370000,male,white,,,26_30,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-116,Officer,CA0370000,male,white,,,26_30,TRUE,injury,abrasion_laceration,treated_at_facility_released,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,plainclothes
URSUS-37-0000-2019-116,Officer,CA0370000,male,other,,,31_35,FALSE,,,,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-116,Officer,CA0370000,female,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-116,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-116,Officer,CA0370000,female,hispanic,,,21_25,FALSE,,,,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-116,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-116,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,"front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-144,Civilian,CA0370000,male,black,,,31_35,TRUE,serious_injury,"unconscious, concussion, abrasion_laceration",treated_at_facility_released,FALSE,"neck_throat, front_upper_chest, rear_upper_back, front_lower_abdomen, rear_lower_back, arms_hands, front_legs",FALSE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device",TRUE,"carotid_hold, other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,mental_disability,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-144,Officer,CA0370000,female,white,,,26_30,FALSE,,,,FALSE,"head, neck_throat, front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-144,Officer,CA0370000,male,white,,,26_30,TRUE,injury,abrasion_laceration,treated_on_scene,FALSE,"head, neck_throat, front_upper_chest, front_lower_abdomen, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-144,Officer,CA0370000,female,hispanic,,,26_30,FALSE,,,,FALSE,"head, neck_throat, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-144,Officer,CA0370000,male,white,,,21_25,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,"head, neck_throat, front_upper_chest, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-144,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,"head, neck_throat, front_upper_chest, front_lower_abdomen, front_below_waist, arms_hands, front_legs",,,TRUE,civilian_vehicle,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-14a,Civilian,CA0370000,male,white,,,26_30,TRUE,serious_injury,unconscious,precautionary_measure_only,FALSE,neck_throat,FALSE,carotid_hold,TRUE,carotid_hold,FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-14a,Officer,CA0370000,male,asian,other_asian,,26_30,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-37-0000-2019-20b,Civilian,CA0370000,male,black,,,10_17,TRUE,serious_injury,unconscious,other_circumstance,FALSE,neck_throat,FALSE,carotid_hold,TRUE,carotid_hold,FALSE,FALSE,none,FALSE,5150 Detention of Persons for Eval,FALSE,,,TRUE,active_resistance,in_custody_5150,FALSE,,,,,,
URSUS-37-0000-2019-20b,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-25f,Civilian,CA0370000,male,hispanic,,,26_30,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"front_upper_chest, arms_hands",FALSE,"other_control_hold, other_physical_contact, electronic_device",TRUE,"other_control_hold, other_physical_contact, electronic_device",FALSE,FALSE,none,TRUE, ,FALSE,,,TRUE,active_resistance,none_of_these,FALSE,,,,,,
URSUS-37-0000-2019-25f,Civilian,CA0370000,female,hispanic,,,18_20,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"head, neck_throat, arms_hands",FALSE,"carotid_hold, other_physical_contact",TRUE,"carotid_hold, other_physical_contact",FALSE,FALSE,none,TRUE, ,FALSE,,,TRUE,active_resistance,none_of_these,FALSE,,,,,,
URSUS-37-0000-2019-25f,Officer,CA0370000,female,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-25f,Officer,CA0370000,male,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-25f,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-2a9,Civilian,CA0370000,male,hispanic,,,21_25,TRUE,serious_injury,unconscious,no_medical_aid,FALSE,neck_throat,FALSE,carotid_hold,TRUE,carotid_hold,FALSE,FALSE,none,TRUE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,TRUE,firearm,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-2a9,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,"neck_throat, front_upper_chest",,,TRUE,"civilian_physical, threat_of_firearm",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-2a9,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,"neck_throat, front_upper_chest",,,TRUE,"civilian_physical, threat_of_firearm",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-2a9,Officer,CA0370000,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-2a9,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,"neck_throat, arms_hands",,,TRUE,"civilian_physical, threat_of_firearm",FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-2ec,Civilian,CA0370000,male,white,,,56_60,TRUE,serious_injury,bone_fracture,precautionary_measure_only,FALSE,"head, front_legs",FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,mental_disability,FALSE, ,FALSE,,,TRUE,assaultive,none_of_these,FALSE,,,,,,
URSUS-37-0000-2019-2ec,Officer,CA0370000,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-3ae,Civilian,CA0370000,male,other,,,46_50,TRUE,serious_injury,obvious_disfigurement,treated_at_facility_released,FALSE,arms_hands,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,"drug_impairment, alcohol_impairment",TRUE,69 OBSTRUCT/RESIST EXEC OFCR,TRUE,knife_blade_stabbing,,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-37-0000-2019-3ae,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-3ae,Officer,CA0370000,male,white,,,41_45,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-437,Civilian,CA0370000,male,white,,,36_40,TRUE,serious_injury,unconscious,other_circumstance,FALSE,neck_throat,FALSE,carotid_hold,TRUE,carotid_hold,FALSE,FALSE,mental_disability,TRUE,209.5(A) KIDNAP DURING CARJACKING,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-437,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-37-0000-2019-437,Officer,CA0370000,male,white,,,61_65,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-37-0000-2019-45e,Civilian,CA0370000,male,hispanic,,,41_45,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"neck_throat, front_upper_chest",FALSE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,mental_disability,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-45e,Officer,CA0370000,male,hispanic,,,36_40,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-45e,Officer,CA0370000,male,hispanic,,,41_45,FALSE,,,,FALSE,"front_upper_chest, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-45e,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,"front_upper_chest, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-45e,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,"front_upper_chest, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-45e,Officer,CA0370000,male,black,,,26_30,FALSE,,,,FALSE,"front_upper_chest, arms_hands",,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-45e,Officer,CA0370000,male,black,,,36_40,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-56b,Civilian,CA0370000,male,hispanic,,,31_35,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,front_legs,FALSE,"carotid_hold, other_control_hold",TRUE,"carotid_hold, other_control_hold",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-56b,Officer,CA0370000,male,white,,,31_35,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-37-0000-2019-56b,Officer,CA0370000,female,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-56b,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-56b,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-583,Civilian,CA0370000,male,black,,,26_30,TRUE,serious_injury,"unconscious, concussion, internal_injury, abrasion_laceration",critial_injuries,FALSE,"front_upper_chest, front_lower_abdomen",FALSE,electronic_device,TRUE,electronic_device,FALSE,FALSE,"drug_impairment, alcohol_impairment",TRUE,594(B)(2)(A) VANDALISM -$400,TRUE,unknown,,TRUE,assaultive,cited_and_released,FALSE,,,,,,
URSUS-37-0000-2019-583,Officer,CA0370000,female,black,,,26_30,FALSE,,,,FALSE,"front_upper_chest, rear_lower_back",,,TRUE,"civilian_physical, threat_of_firearm",FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-583,Officer,CA0370000,female,black,,,26_30,FALSE,,,,FALSE,"front_upper_chest, front_lower_abdomen",,,TRUE,"civilian_physical, threat_of_firearm",FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-6ce,Civilian,CA0370000,male,white,,,31_35,TRUE,serious_injury,unconscious,treated_on_scene,FALSE,"head, neck_throat",FALSE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,mental_disability,FALSE,10851(A) VEHICLE THEFT,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-6ce,Officer,CA0370000,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-37-0000-2019-6ce,Officer,CA0370000,male,white,,,51_55,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-37-0000-2019-6cf,Civilian,CA0370000,male,hispanic,,,36_40,TRUE,serious_injury,abrasion_laceration,treated_at_facility_released,FALSE,head,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,"mental_disability, drug_impairment",FALSE,459 BURGLARY,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-6cf,Officer,CA0370000,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-6cf,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-6cf,Officer,CA0370000,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-6cf,Officer,CA0370000,male,black,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-6e0,Civilian,CA0370000,male,white,,,36_40,TRUE,serious_injury,abrasion_laceration,treated_at_facility_released,FALSE,"arms_hands, front_legs",FALSE,"other_control_hold, other_physical_contact, k_9_contact",TRUE,"other_control_hold, other_physical_contact, k_9_contact",FALSE,FALSE,mental_disability,TRUE,664/187(A) ATTEMPTED MURDER,TRUE,knife_blade_stabbing,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-6e0,Officer,CA0370000,male,other,,,26_30,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-6e0,Officer,CA0370000,male,white,,,41_45,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-6e0,Officer,CA0370000,male,white,,,46_50,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-6e0,Officer,CA0370000,male,hispanic,,,36_40,FALSE,,,,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-73a,Civilian,CA0370000,male,white,,,31_35,TRUE,serious_injury,abrasion_laceration,treated_at_facility_released,FALSE,head,FALSE,"other_control_hold, k_9_contact",TRUE,"other_control_hold, k_9_contact",FALSE,FALSE,drug_impairment,FALSE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-73a,Officer,CA0370000,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-37-0000-2019-73a,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-37-0000-2019-73a,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-37-0000-2019-73a,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-37-0000-2019-73a,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape",TRUE,patrol_uniform
URSUS-37-0000-2019-88a,Civilian,CA0370000,male,white,,,36_40,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,neck_throat,FALSE,"carotid_hold, other_physical_contact",TRUE,"carotid_hold, other_physical_contact",FALSE,FALSE,alcohol_impairment,TRUE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-88a,Officer,CA0370000,male,asian,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-8fc,Civilian,CA0370000,male,hispanic,,,51_55,TRUE,serious_injury,bone_fracture,critial_injuries,FALSE,"neck_throat, front_upper_chest, rear_upper_back, front_lower_abdomen",FALSE,"carotid_hold, other_control_hold, other_physical_contact, other_vehicle_contact, blunt_impact_weapon",TRUE,"carotid_hold, other_control_hold, other_physical_contact, other_vehicle_contact, blunt_impact_weapon",FALSE,FALSE,alcohol_impairment,FALSE,69 OBSTRUCT/RESIST EXEC OFCR,TRUE,firearm,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-37-0000-2019-8fc,Officer,CA0370000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-37-0000-2019-8fc,Officer,CA0370000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-37-0000-2019-8fc,Officer,CA0370000,male,hispanic,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-8fc,Officer,CA0370000,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-37-0000-2019-8fc,Officer,CA0370000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-37-0000-2019-965,Civilian,CA0370000,male,hispanic,,,26_30,TRUE,death,gunshot_wound,critial_injuries,FALSE,"head, neck_throat, front_upper_chest",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE, ,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
